NIC;CLIENTE;DOMICILIO_SUMINISTRO;LOCALIDAD;DEPARTAMENTO;COD_POSTAL;REF_DIRECCION;NRO_FACTURA;F_VCTO_FAC;F_LECT_ANT;F_LECT_ACT;PERIODO;TARIFA;IMPORTE_NETO;IMPORTE_IVA;IMPORTE_TOTAL;COBRADO;CSMO_FACT;CSMO_FACT_PUNTA;CSMO_FACT_VALLE;CSMO_FACT_LLANO;POT_CONTRATADA;POT_DEMANDADA;POT_FACT_PUNTA;POT_FACT_VALLE;POT_FACT_LLANO;COS_FI;BAJO_FACTOR_POTENCIA;EXCESO_POTENCIA
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1329953;18/04/2022;01/03/2022;01/04/2022; 042022;T2 B MT/BT;1077218,99;290849,13;1535840,00;Si;0;29060;29230;68960;270;284;284;270;287;0,97;0,00;36282,36
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1365968;16/06/2022;01/05/2022;01/06/2022; 062022;T2 B MT/BT;387124,20;104523,53;572074,00;Si;0;8395;9172;22033;90;93;93;89;94;0,99;0,00;34548,70
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1398851;16/08/2022;01/07/2022;01/08/2022; 082022;T2 B MT/BT;327422,87;88404,17;468917,00;Si;0;4472;5145;11343;90;65;65;63;67;0,99;0,00;8808,56
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1417043;15/09/2022;01/08/2022;01/09/2022; 092022;T2 B MT/BT;246399,14;66527,77;349581,00;Si;0;2265;2499;6277;80;55;55;33;53;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1433434;14/10/2022;01/09/2022;01/10/2022; 102022;T2 B MT/BT;341058,22;92085,72;479257,00;Si;0;2920;2928;7980;80;72;72;66;102;0,99;0,00;48447,06
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1460544;28/11/2022;01/10/2022;01/11/2022; 112022;T2 B MT/BT;385024,73;103956,68;543681,00;Si;0;4463;4254;11284;80;77;77;72;79;0,99;0,00;48447,06
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1347454;16/05/2022;01/04/2022;01/05/2022; 052022;T2 B MT/BT;876093,58;236545,27;1235293,00;Si;0;17050;17240;40700;270;222;222;206;233;0,98;0,00;36282,36
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1380147;14/07/2022;01/06/2022;01/07/2022; 072022;T2 B MT/BT;248174,71;67007,17;346126,00;Si;0;1267;1428;3213;90;24;24;23;24;0,00;0,00;8808,56
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1469557;15/12/2022;01/11/2022;01/12/2022; 122022;T2 B MT/BT;945099,59;255176,89;1305085,00;Si;0;8178;7798;20076;215;124;124;104;133;0,99;0,00;54775,57
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1485063;13/01/2023;01/12/2022;01/01/2023; 012023;T2 B MT/BT;1092001,35;294840,36;1523025,00;Si;0;10850;11564;27504;215;109;109;97;128;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1511826;24/02/2023;01/01/2023;01/02/2023; 022023;T2 B MT/BT;1236611,66;333885,15;1728374,00;Si;0;13975;13388;34498;215;180;180;145;193;0,98;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1521829;16/03/2023;01/02/2023;01/03/2023; 032023;T2 B MT/BT;2253811,69;608529,16;3143910,00;Si;0;27186;27611;64630;270;286;286;258;289;0,96;0,00;54453,41
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1540052;14/04/2023;01/03/2023;01/04/2023; 042023;T2 B MT/BT;2246121,25;606452,74;3148021,00;Si;0;26022;28420;64450;270;277;277;266;289;0,96;0,00;54453,41
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1649074;17/10/2023;01/09/2023;01/10/2023; 102023;T2 B MT/BT;571688,76;154355,97;799879,00;Si;0;2720;2965;7305;80;38;38;37;71;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1667733;16/11/2023;01/10/2023;01/11/2023; 112023;T2 B MT/BT;757615,44;204556,17;1057077,00;Si;0;3528;3671;11294;80;80;80;71;99;0,95;0,00;74178,15
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1700591;15/01/2024;01/12/2023;01/01/2024; 012024;T2 B MT/BT;3052447,18;824160,74;4220406,00;Si;0;11338;11455;27697;215;151;151;128;136;0,89;0,00;164537,91
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1854701;16/09/2024;01/08/2024;01/09/2024; 092024;T2 B MT/BT;3232654,97;872816,84;4542088,00;Si;0;1647;1835;4117;80;25;25;20;25;0,00;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1872965;14/10/2024;01/09/2024;01/10/2024; 102024;T2 B MT/BT;5563334,90;1502100,42;7765585,00;Si;0;3970;4124;10000;80;81;81;79;111;0,99;0,00;1050579,24
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1891104;15/11/2024;01/10/2024;01/11/2024; 112024;T2 B MT/BT;6565238,11;1772614,29;9182143,00;Si;0;3273;2955;8142;80;130;130;114;133;0,99;0,00;1915771,55
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1556727;15/05/2023;01/04/2023;01/05/2023; 052023;T2 B MT/BT;1452736,14;392238,76;2038171,00;Si;0;9392;10034;23417;270;180;180;160;189;0,99;0,00;59055,85
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1577539;15/06/2023;01/05/2023;01/06/2023; 062023;T2 B MT/BT;623942,21;168464,40;887660,00;Si;0;2447;2586;5949;90;55;55;31;54;0,99;0,00;74178,15
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1595721;17/07/2023;01/06/2023;01/07/2023; 072023;T2 B MT/BT;517763,60;139796,17;727732,00;Si;0;1940;2142;5326;90;27;27;29;63;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1611941;14/08/2023;01/07/2023;01/08/2023; 082023;T2 B MT/BT;706045,80;190632,37;993947,00;Si;0;4539;5199;11331;90;68;68;64;70;0,95;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1630636;15/09/2023;01/08/2023;01/09/2023; 092023;T2 B MT/BT;533519,80;144050,35;749205,00;Si;0;2333;2600;6082;80;28;28;27;41;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1684806;15/12/2023;01/11/2023;01/12/2023; 122023;T2 B MT/BT;2615087,16;706073,53;3586620,00;Si;0;5506;5736;16056;215;83;83;74;84;0,92;0,00;164537,91
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1720405;15/02/2024;01/01/2024;01/02/2024; 022024;T2 B MT/BT;4098101,37;1106487,37;5661421,00;Si;0;17621;16990;41687;215;292;292;260;295;0,87;0,00;692791,20
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1736133;14/03/2024;01/02/2024;01/03/2024; 032024;T2 B MT/BT;15445783,39;4170361,52;21092737,00;Si;0;31285;33143;75295;270;289;289;265;284;0,96;0,00;1601675,52
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1754119;15/04/2024;01/03/2024;01/04/2024; 042024;T2 B MT/BT;14004038,32;3781090,35;19183702,00;Si;0;25471;26644;61425;270;266;266;258;268;0,97;0,00;1601675,52
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1776179;16/05/2024;01/04/2024;01/05/2024; 052024;T2 B MT/BT;9291502,60;2508705,70;12871504,00;Si;0;11646;12625;28939;270;170;170;153;171;0,99;0,00;380397,94
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1794584;14/06/2024;01/05/2024;01/06/2024; 062024;T2 B MT/BT;2933504,49;792046,21;4197941,00;Si;0;3456;4279;9287;90;53;53;66;65;0,00;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1815751;15/07/2024;01/06/2024;01/07/2024; 072024;T2 B MT/BT;2850391,34;769605,66;4008568,00;Si;0;1284;1461;3378;90;24;24;23;28;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1835576;15/08/2024;01/07/2024;01/08/2024; 082024;T2 B MT/BT;3182017,08;859144,61;4463761,00;Si;0;1415;1579;3537;90;21;21;21;25;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2025747;17/06/2025;01/05/2025;01/06/2025; 062025;T2 B MT/BT;5816910,55;1570565,85;8294769,00;Si;0;2876;3231;7142;90;31;31;27;40;0,99;0,00;1048116,16
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2122098;17/11/2025;01/10/2025;01/11/2025; 112025;T2 B MT/BT;9703807,44;2620028,01;13420261,00;Si;0;3118;3137;8849;130;42;42;32;40;0,99;0,00;3032050,32
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2181187;18/02/2026;01/01/2026;01/02/2026; 022026;T2 B MT/BT;19859205,93;5361985,60;27550144,00;Si;0;14668;14495;37088;290;218;218;204;222;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1909886;16/12/2024;01/11/2024;01/12/2024; 122024;T2 B MT/BT;14296311,66;3860004,15;19842852,00;Si;0;8312;8365;22054;215;126;126;124;131;0,97;0,00;2064714,80
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1969005;25/03/2025;01/02/2025;01/03/2025; 032025;T2 B MT/BT;30669990,29;8280897,38;42486346,00;Si;0;31468;35852;84733;270;316;316;318;348;0,93;0,00;5996082,32
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2004098;16/05/2025;01/04/2025;01/05/2025; 052025;T2 B MT/BT;17187685,98;4640675,21;23194261,00;Si;0;6988;7999;18338;270;113;113;103;128;0,99;0,00;3203386,45
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2063066;18/08/2025;01/07/2025;01/08/2025; 082025;T2 B MT/BT;4783043,39;1291421,72;6719150,00;Si;0;2883;3235;7382;90;29;29;27;37;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2103593;16/10/2025;01/09/2025;01/10/2025; 102025;T2 B MT/BT;5678297,86;1533140,42;7882039,00;Si;0;2827;3112;7564;30;37;37;37;111;0,99;0,00;3032050,32
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2158722;15/01/2026;01/12/2025;01/01/2026; 012026;T2 B MT/BT;8546842,24;2307647,40;11802980,00;Si;0;6002;6598;15765;130;66;66;66;95;0,92;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1928917;16/01/2025;01/12/2024;01/01/2025; 012025;T2 B MT/BT;16923887,35;4569449,58;23563397,00;Si;0;14792;15952;38718;215;186;186;167;185;0,98;0,00;2064714,80
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1948262;17/02/2025;01/01/2025;01/02/2025; 022025;T2 B MT/BT;21561457,37;5821593,49;29992854,00;Si;0;16511;16114;44229;215;279;279;252;361;0,95;0,00;5687704,92
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;1983698;14/04/2025;01/03/2025;01/04/2025; 042025;T2 B MT/BT;26110889,24;7049940,09;36331440,00;Si;0;21086;23119;53111;270;265;265;258;298;0,95;0,00;5996082,32
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2043095;14/07/2025;01/06/2025;01/07/2025; 072025;T2 B MT/BT;4805735,65;1297548,63;6761236,00;Si;0;2874;3220;7123;90;39;39;38;39;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2083495;15/09/2025;01/08/2025;01/09/2025; 092025;T2 B MT/BT;4406002,55;1189620,69;7308679,00;Si;0;2801;3271;7343;80;27;27;33;38;0,99;0,00;0,00
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2141230;15/12/2025;01/11/2025;01/12/2025; 122025;T2 B MT/BT;12304917,83;3322327,81;16970294,00;Si;0;5702;5657;15275;130;93;93;88;106;0,90;0,00;3539381,18
3112742;ZUELO S.A. , ;LAS MARGARITAS 0 KM 7,5 T2;FRAY LUIS BELTRAN;MAIPU;5531;-ZUELO S.A.;2200400;16/03/2026;01/02/2026;01/03/2026; 032026;T2 B MT/BT;23612965,05;6375500,56;32752902,00;Si;0;21786;23021;51233;290;202;202;193;218;0,99;0,00;0,00
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;927636;27/01/2020;01/12/2019;01/01/2020; 012020;T2 RA  BT;18495,93;4993,90;25987,00;Si;0;2300;2082;0;26;0;17;17;0;0,94;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;914335;02/01/2020;01/11/2019;01/12/2019; 122019;T2 RA  BT;23259,77;6280,14;34075,00;Si;0;1718;1634;2528;26;0;26;26;0;0,95;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;943296;27/02/2020;01/01/2020;01/02/2020; 022020;T2 RA  BT;22334,48;6030,31;31204,00;Si;0;2303;3542;0;26;0;29;29;0;0,92;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;957122;26/03/2020;01/02/2020;01/03/2020; 032020;T2 RA  BT;11149,43;3010,35;16036,00;Si;0;1090;1147;0;26;0;15;15;0;0,90;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;965097;16/04/2020;01/03/2020;01/04/2020; 042020;T2 RA  BT;16787,61;4532,65;23680,00;Si;0;1780;2233;0;26;0;15;15;0;0,90;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;986488;29/05/2020;01/04/2020;01/05/2020; 052020;T2 RA  BT;10486,79;2831,44;15142,00;Si;0;866;1240;0;26;0;15;15;0;0,89;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1007215;14/07/2020;01/05/2020;01/06/2020; 062020;T2 RA  BT;4168,91;1125,61;6579,00;Si;0;54;83;0;26;0;14;14;0;0,89;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1015292;30/07/2020;01/06/2020;01/07/2020; 072020;T2 RA  BT;3890,04;1050,31;6200,00;Si;0;22;26;0;26;0;7;2;0;0,90;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1043471;28/09/2020;01/08/2020;01/09/2020; 092020;T2 RA  BT;3869,08;1044,65;7284,00;Si;0;22;18;0;26;0;6;3;0;0,87;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1028949;28/08/2020;01/07/2020;01/08/2020; 082020;T2 RA  BT;3892,89;1051,08;6204,00;Si;0;24;24;0;26;0;5;4;0;0,88;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1055729;26/10/2020;01/09/2020;01/10/2020; 102020;T2 RA  BT;8943,41;2414,72;13042,00;Si;0;914;577;0;26;0;16;16;0;0,90;0,00;884,49
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1071037;27/11/2020;01/10/2020;01/11/2020; 112020;T2 RA  BT;8503,91;2296,06;12595,00;Si;0;933;633;0;26;0;24;25;0;0,90;0,00;241,22
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1083402;28/12/2020;01/11/2020;01/12/2020; 122020;T2 RA  BT;12633,59;3411,07;18189,00;Si;0;1348;1568;0;26;0;16;15;0;0,90;0,00;241,22
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1107305;22/02/2021;01/12/2020;01/01/2021; 012021;T2 RA  BT;26885,97;7259,21;37405,00;Si;0;3137;4592;0;15;0;18;17;0;0,95;0,00;241,22
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1119642;15/03/2021;01/01/2021;01/02/2021; 022021;T2 RA  BT;17035,42;4599,56;24002,00;Si;0;1548;2353;0;15;0;16;17;0;0,96;0,00;395,44
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1140617;26/04/2021;01/03/2021;01/04/2021; 042021;T2 RA  BT;6044,16;1631,92;9110,00;Si;0;364;183;0;15;0;16;16;0;0,96;0,00;425,09
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1134221;16/04/2021;01/02/2021;01/03/2021; 032021;T2 RA  BT;10078,41;2721,17;14575,00;Si;0;733;1035;0;15;0;17;16;0;0,96;0,00;425,09
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1154889;27/05/2021;01/04/2021;01/05/2021; 052021;T2 RA  BT;5193,81;1402,33;8008,00;Si;0;193;78;0;15;0;15;15;0;0,96;0,00;425,09
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1169416;28/06/2021;01/05/2021;01/06/2021; 062021;T2 RA  BT;3937,69;1063,18;6272,00;Si;0;14;28;0;15;0;3;3;0;0,94;0,00;425,09
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1185033;29/07/2021;01/06/2021;01/07/2021; 072021;T2 RA  BT;3934,98;1062,44;6268,00;Si;0;14;27;0;15;0;5;2;0;0,95;0,00;425,09
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1202521;27/08/2021;01/07/2021;01/08/2021; 082021;T2 RA  BT;3939,49;1063,66;6273,00;Si;0;16;25;0;15;0;4;2;0;0,93;0,00;425,09
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1213662;16/09/2021;01/08/2021;01/09/2021; 092021;T2 RA  BT;8248,08;2226,98;12461,00;Si;0;625;499;0;15;0;15;16;0;0,96;0,00;425,09
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1235938;28/10/2021;01/09/2021;01/10/2021; 102021;T2 RA  BT;20347,01;5493,69;29888,00;Si;0;1760;2646;0;15;0;16;16;0;0,96;0,00;463,35
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1252801;26/11/2021;01/10/2021;01/11/2021; 112021;T2 RA  BT;19534,67;5274,36;28555,00;Si;0;1272;2512;0;15;0;23;24;0;0,96;0,00;1588,30
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1269018;27/12/2021;01/11/2021;01/12/2021; 122021;T2 RA  BT;26606,60;7183,78;38523,00;Si;0;2214;3232;0;15;0;15;15;0;0,96;0,00;1588,30
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1285218;27/01/2022;01/12/2021;01/01/2022; 012022;T2 RA  BT;19852,85;5360,27;29241,00;Si;0;1538;2096;0;15;0;13;12;0;0,87;0,00;1588,30
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1304149;25/02/2022;01/01/2022;01/02/2022; 022022;T2 RA  BT;34395,34;9286,74;49756,00;Si;0;2827;4085;0;15;0;28;29;0;0,89;0,00;2697,44
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1321118;28/03/2022;01/02/2022;01/03/2022; 032022;T2 RA  BT;13892,21;3750,90;20778,00;Si;0;671;840;0;15;0;16;16;0;0,90;0,00;2840,64
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1338064;28/04/2022;01/03/2022;01/04/2022; 042022;T2 RA  BT;34174,64;9227,15;48633,00;Si;0;2094;2995;0;15;0;16;16;0;0,90;0,00;2840,64
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1371989;24/06/2022;01/05/2022;01/06/2022; 062022;T2 RA  BT;8487,99;2291,76;9120,00;Si;0;21;44;0;15;0;8;15;0;0,94;0,00;3002,52
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1407328;29/08/2022;01/07/2022;01/08/2022; 082022;T2 RA  BT;9159,76;2473,14;14382,00;Si;0;21;39;0;15;0;13;13;0;0,89;0,00;3226,64
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1425798;29/09/2022;01/08/2022;01/09/2022; 092022;T2 RA  BT;15916,04;4297,33;24094,00;Si;0;448;607;0;15;0;15;15;0;0,90;0,00;3226,64
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1440470;27/10/2022;01/09/2022;01/10/2022; 102022;T2 RA  BT;84297,73;22760,39;119725,00;Si;0;3269;5336;0;15;0;30;30;0;0,91;0,00;3457,11
3112925;LA AGRICOLA S.A. ,-;SAN PABLO 0  01;LOS ARBOLES;TUNUYAN;5563;AL OESTE DE RUTA PROVINCIAL 89;1460538;28/11/2022;01/10/2022;01/11/2022; 112022;T2 RA  BT;35686,88;9635,46;52577,00;Si;0;1373;1573;0;15;0;14;14;0;0,88;0,00;3457,11
